product_id,product_name,main_category,sub_category,actual_price,discounted_price,discount_percentage,rating,rating_count
B0949SBKMP,"boat flash edition smart watch with activity tracker, multiple sports modes, 1.3"" screen, 170+ watch faces, sleep monitor, gesture, camera & music control, ip68 & 7 days battery life(lightning black)",electronics,wearabletechnology,79.91,20.78,74.0,4.0,26880.0
B094DQWV9B,"kanget [2 pack] type c female to usb a male charger | charging cable adapter converter compatible for iphone 14, 13, 12,11 pro max/mini/xr/xs/x/se, samsung s20 ultra/s21/s10/s8/s9/macbook pro ipad (grey)",computers&accessories,accessories&peripherals,4.56,1.69,63.0,4.0,1540.0
B094G9L9LT,kent 16088 vogue electric kettle 1.8 litre 1500 w | stainless steel body | auto shut off over heating protection | 1 year warranty,home&kitchen,kitchen&homeappliances,22.29,11.37,49.0,3.8,305.0
B094JB13XL,"noise colorfit ultra smart watch with 1.75"" hd display, aluminium alloy body, 60 sports modes, spo2, lightweight, stock market info, calls & sms reply (space blue)",electronics,wearabletechnology,68.58,28.8,58.0,4.1,38879.0
B094JNXNPV,"ambrane unbreakable 3 in 1 fast charging braided multipurpose cable for speaker with 2.1 a speed - 1.25 meter, black",computers&accessories,accessories&peripherals,4.56,3.42,25.0,4.0,2766.0
B094QZLJQ6,"seagate one touch 2tb external hdd with password protection – black, for windows and mac, with 3 yr data recovery services, and 4 months adobe cc photography (stky2000400)",computers&accessories,externaldevices&datastorage,91.45,65.84,28.0,4.5,50273.0
B094YFFSMY,"tygot bluetooth extendable selfie sticks with wireless remote and tripod stand, 3-in-1 multifunctional selfie stick with tripod stand compatible with iphone/oneplus/samsung/oppo/vivo and all phones",electronics,mobiles&accessories,22.85,4.57,80.0,4.0,3382.0
B095244Q22,"myvn ltg to usb for fast charging & data sync usb cable compatible for iphone 5/5s/6/6s/7/7+/8/8+/10/11, ipad air/mini, ipod and ios devices (1 m)",computers&accessories,accessories&peripherals,11.42,2.86,75.0,3.7,2249.0
B095JPKPH3,oneplus 163.8 cm (65 inches) u series 4k led smart android tv 65u1s (black),electronics,"hometheater,tv&video",800.25,712.22,11.0,4.1,6753.0
B095JQVC7N,oneplus 138.7 cm (55 inches) u series 4k led smart android tv 55u1s (black),electronics,"hometheater,tv&video",685.93,493.87,28.0,4.1,6753.0
B095K14P86,"saiyam stainless steel espresso maker stovetop coffee percolator italian coffee maker moka pot (4 cup - 200 ml, silver)",home&kitchen,kitchen&homeappliances,14.85,6.83,54.0,4.2,590.0
B095PWLLY6,crompton hill briz deco 1200mm (48 inch) high speed designer ceiling fan (smoked brown),home&kitchen,"heating,cooling&airquality",27.21,20.68,24.0,4.0,15382.0
B095RTJH1M,spigen ez fit tempered glass screen protector guard for iphone 14/13/13 pro - 2 pack,electronics,mobiles&accessories,33.14,11.27,66.0,4.6,26603.0
B095X38CJS,"brustro copytinta coloured craft paper a4 size 80 gsm mixed bright colour 40 sheets pack (10 cols x 4 sheets) double side color for office printing, art and craft.",officeproducts,officepaperproducts,1.13,1.13,0.0,4.3,388.0
B095XCRDQW,"esquire laundry basket brown, 50 ltr capacity(plastic)",home&kitchen,homestorage&organization,18.28,10.79,41.0,4.3,5911.0
B096MSW6CT,"sounce fast phone charging cable & data sync usb cable compatible for iphone 13, 12,11, x, 8, 7, 6, 5, ipad air, pro, mini & ios devices",computers&accessories,accessories&peripherals,16.565,2.2249999999999996,85.0,3.9,7928.0
B096NTB9XT,"aquaguard aura ro+uv+uf+taste adjuster(mtds) with active copper & zinc 7l water purifier,8 stages of purification,suitable for borewell,tanker,municipal water(black) from eureka forbes",home&kitchen,kitchen&homeappliances,280.09,182.06,35.0,4.0,11206.0
B096TWZRJC,"sounce 360 adjustable mobile phone holder, universal phone holder clip lazy bracket flexible gooseneck clamp long arms mount for mobile tabletop stand for bedroom, office, bathroom, white",electronics,mobiles&accessories,21.71,5.64,74.0,4.1,1475.0
B096VF5YYF,"boat xtend smartwatch with alexa built-in, 1.69” hd display, multiple watch faces, stress monitor, heart & spo2 monitoring, 14 sports modes, sleep monitor, 5 atm & 7 days battery(pitch black)",electronics,wearabletechnology,91.34,34.71,62.0,4.1,48448.5
B096YCN3SD,"lifelong llek15 electric kettle 1.5l with stainless steel body, easy and fast boiling of water for instant noodles, soup, tea etc. (1 year warranty, silver)",home&kitchen,kitchen&homeappliances,11.43,6.29,45.0,3.6,1074.0
B0971DWFDT,"portronics carpower mini car charger with dual output, fast charging (type c pd 18w + qc 3.0a) compatible with all smartphones(black)",electronics,mobiles&accessories,7.99,3.84,52.0,4.2,4969.0
B0972BQ2RS,"fire-boltt india's no 1 smartwatch brand ring bluetooth calling with spo2 & 1.7” metal body with blood oxygen monitoring, continuous heart rate, full touch & multiple watch faces",electronics,wearabletechnology,114.31,28.58,75.0,4.1,42139.0
B0974G5Q2Y,"boat laptop, smartphone type-c a400 male data cable (carbon black)",computers&accessories,accessories&peripherals,11.42,3.08,73.0,4.3,20850.0
B0974H97TJ,"boat a 350 type c cable for smartphone, charging adapter (1.5m, carbon black)",computers&accessories,accessories&peripherals,9.13,3.38,63.0,4.4,28791.0
B0977CGNJJ,"agaro royal stand 1000w mixer with 5l ss bowl and 8 speed setting, includes whisking cone, mixing beater & dough hook, and splash guard, 2 years warranty, (black), medium (33554)",home&kitchen,kitchen&homeappliances,131.41,68.34,48.0,4.3,534.0
B0978V2CP6,"cubetek 3 in 1 lcd display v5.0 bluetooth transmitter receiver, bypass audio adapter with aux, optical, dual link support for tv, home stereo, pc, headphones, speakers, model: cb-bt27",electronics,"hometheater,tv&video",35.44,22.68,36.0,4.0,897.0
B097C564GC,"rts [2 pack] mini usb c type c adapter plug, type c female to usb a male charger charging cable adapter converter compatible for iphone, samsung s20 ultra/s21/s10/s8/s9/macbook pro ipad silver",computers&accessories,accessories&peripherals,57.15,3.43,94.0,4.3,4426.0
B097JQ1J5G,"zebronics zeb-90hb usb hub, 4 ports, pocket sized, plug & play, for laptop & computers",computers&accessories,accessories&peripherals,5.7,2.05,64.0,3.4,9385.0
B097JVLW3L,irusu play vr plus virtual reality headset with headphones for gaming (black),electronics,"hometheater,tv&video",40.01,30.81,23.0,3.5,621.0
B097MKZHNV,racold pronto pro 3litres 3kw vertical instant water heater (geyser),home&kitchen,"heating,cooling&airquality",55.44,33.82,39.0,4.2,7968.0
B097R25DP7,"noise colorfit pulse smartwatch with 3.56 cm (1.4"") full touch hd display, spo2, heart rate, sleep monitors & 10-day battery - jet black",electronics,wearabletechnology,57.15,18.29,68.0,4.0,67950.5
B097R2V1W8,"bajaj splendora 3 litre 3kw iwh instant water heater (geyser), white",home&kitchen,"heating,cooling&airquality",67.34,29.63,56.0,4.1,21783.0
B097R3XH9R,"bajaj new shakti neo 25l vertical storage water heater (geyser 25 litres) 4 star bee rated heater for water heating with titanium armour, swirl flow technology, glasslined tank(white), 1 yr warranty",home&kitchen,"heating,cooling&airquality",174.57,71.57,59.0,4.1,3233.0
B097R45BH8,"bajaj new shakti neo 15l vertical storage water heater (geyser 15 litres) 4 star bee rated heater for water heating with titanium armour, swirl flow technology, glasslined tank (white), 1 yr warranty",home&kitchen,"heating,cooling&airquality",150.33,63.14,58.0,4.2,6398.0
B097R4D42G,"bajaj new shakti neo 10l vertical storage water heater (geyser 10 litres) 4 star bee rated heater for water heating with titanium armour, swirl flow technology, glasslined tank(white), 1 yr warranty",home&kitchen,"heating,cooling&airquality",110.32,57.37,48.0,4.2,1772.0
B097RJ867P,"philips digital air fryer hd9252/90 with touch panel, uses up to 90% less fat, 7 pre-set menu, 1400w, 4.1 liter, with rapid air technology (black), large",home&kitchen,kitchen&homeappliances,132.56,100.74,24.0,4.4,2981.0
B097RN7BBK,"kitchen kit electric kettle, 1.8l stainless steel tea kettle, fast boil water warmer with auto shut off and boil dry protection tech",home&kitchen,kitchen&homeappliances,22.85,5.48,76.0,3.4,1066.0
B097XJQZ8H,"cookwell bullet mixer grinder (5 jars, 3 blades, silver)",home&kitchen,kitchen&homeappliances,68.59,28.12,59.0,4.1,8866.0
B097ZQTDVZ,7seven® tcl remote control smart tv rc802v remote compatible for tcl tv remote original 55ep680 40a325 49s6500 55p8s 55p8 50p8 65p8 40s6500 43s6500fs 49s6800fs 49s6800 49s6510fs(without voice function/google assistant and non-bluetooth remote),electronics,"hometheater,tv&video",10.28,4.52,56.0,3.4,431.0
B0981XSZJ7,crossvolt compatible dash/warp data sync fast charging cable supported for all c type devices (cable),computers&accessories,accessories&peripherals,11.42,3.43,70.0,4.3,766.0
B0989W6J2F,enem sealing machine | 12 inch (300 mm) | 1 year warranty | full customer support | beep sound function | plastic packing machine | plastic bag sealing machine | heat sealer machine | plastic sealing machine | blue | made in india,home&kitchen,kitchen&homeappliances,20.57,18.3,11.0,4.0,2877.0
B098JYT4SY,"zebronics zeb-jaguar wireless mouse, 2.4ghz with usb nano receiver, high precision optical tracking, 4 buttons, plug & play, ambidextrous, for pc/mac/laptop (black+grey)",computers&accessories,accessories&peripherals,13.6,4.63,66.0,4.1,2809.0
B098K3H92Z,"tp-link usb bluetooth adapter for pc, 5.0 bluetooth dongle receiver (ub500) supports windows 11/10/8.1/7 for desktop, laptop, mouse, keyboard, printers, headsets, speakers, ps4/ xbox controllers",computers&accessories,networkingdevices,10.28,6.89,33.0,4.3,95116.0
B098LCVYPW,dealfreez case compatible for fire tv stick 4k all alexa voice remote shockproof silicone anti-lost cover with loop (c-black),electronics,"hometheater,tv&video",11.42,4.0,65.0,4.2,513.0
B098NS6PVG,"ambrane unbreakable 60w / 3a fast charging 1.5m braided type c cable for smartphones, tablets, laptops & other type c devices, pd technology, 480mbps data sync, quick charge 3.0 (rct15a, black)",computers&accessories,accessories&peripherals,3.99,2.27,43.0,4.0,43993.5
B098QXR9X2,"ambrane 27000mah power bank, 20w fast charging, triple output, type c pd (input & output), quick charge, li-polymer, multi-layer protection for iphone, smartphones & other devices (stylo pro, black)",electronics,mobiles&accessories,34.29,28.46,17.0,4.1,3156.0
B098R25TGC,noise buds vs201 v2 in-ear truly wireless earbuds with dual equalizer | with mic | total 14-hour playtime | full touch control | ipx5 water resistance and bluetooth v5.1 (olive green),electronics,"headphones,earbuds&accessories",34.29,14.74,57.0,3.8,14629.0
B098T9CJVQ,"sui generis electric handheld milk wand mixer frother for latte coffee hot milk, milk frother, electric coffee beater, egg beater, latte maker, mini hand blender cappuccino maker (multicolor)",home&kitchen,kitchen&homeappliances,7.99,2.4,70.0,3.7,74.0
B098TV3L96,electvision remote control for led smart tv compatible with vu smart led (without voice),electronics,"hometheater,tv&video",22.85,3.89,83.0,3.8,197.0
B09939XJX8,"tvara lcd writing tablet, 8.5"" inch colorful toddler doodle board drawing tablet, erasable reusable electronic drawing pads, educational and learning tool for 3-6 years old boy and girls mix colors",computers&accessories,accessories&peripherals,17.15,4.12,76.0,4.0,1026.0
B0993BB11X,"ambrane 10000mah slim power bank, 20w fast charging, dual output, type c pd (input & output), quick charge, li-polymer, multi-layer protection for iphone, anrdoid & other devices (stylo 10k, black)",electronics,mobiles&accessories,18.28,11.33,38.0,4.0,7222.0
B0994GFWBH,lapster 1.5 mtr usb 2.0 type a male to usb a male cable for computer and laptop,computers&accessories,accessories&peripherals,11.42,1.6,86.0,4.0,1313.0
B0994GP1CX,"ls lapster quality assured universal silicone 15.6"" keyboard protector skin|| keyboard dust cover|| keyboard skin for 15.6"" laptop| 15.6"" keyguard| (3.93 x 11.81 x 0.39 inches)",computers&accessories,accessories&peripherals,11.42,1.37,88.0,3.3,5692.0
B099FDW2ZF,"maharaja whiteline nano carbon neo, 500 watts room heater (black, white), standard (5200100986)",home&kitchen,"heating,cooling&airquality",17.14,14.05,18.0,4.1,203.0
B099K9ZX65,hisense 108 cm (43 inches) 4k ultra hd smart certified android led tv 43a6ge (black),electronics,"hometheater,tv&video",514.34,241.74,53.0,4.1,1259.0
B099PR2GQJ,homepack 750w radiant room home office heaters for winter,home&kitchen,"heating,cooling&airquality",11.42,7.42,35.0,3.8,49.0
B099S26HWG,"classmate pulse 1 subject notebook - 240mm x 180mm , soft cover, 180 pages, single line, pack of 4",officeproducts,officepaperproducts,3.43,3.43,0.0,4.2,419.0
B099SD8PRP,"lenovo 130 wireless compact mouse, 1k dpi optical sensor, 2.4ghz wireless nanousb, 10m range, 3button(left,right,scroll) upto 3m left/right clicks, 10 month battery, ambidextrous, ergonomic gy51c12380",computers&accessories,accessories&peripherals,12.46,6.6,47.0,4.4,3482.0
B099Z83VRC,"wipro vesta electric egg boiler, 360 watts, 3 boiling modes, stainless steel body and heating plate, boils up to 7 eggs at a time, automatic shut down, white, standard (vb021070)",home&kitchen,kitchen&homeappliances,20.46,12.07,41.0,4.3,1404.0
B09B125CFJ,7seven® compatible for mi tv remote control original suitable with smart android 4k led non voice command xiaomi redmi remote of 4a model 32 43 55 65 inches,electronics,"hometheater,tv&video",9.13,4.02,56.0,3.6,323.0
B09B9SPC7F,"pc square laptop tabletop stand/ computer tablet stand 6 angles adjustable aluminum ergonomic foldable portable desktop holder compatible with macbook, hp, dell, lenovo & all other notebook (silver)",computers&accessories,accessories&peripherals,14.85,5.64,62.0,4.1,2740.0
B09BCNQ9R2,"dyazo usb 3.0 type c female to usb a male connector/converter/adapter compatible for samsung galaxy note s 20 10 plus ultra,google pixel 4 5 3 2 & other type-c devices",electronics,mobiles&accessories,5.7,1.6,72.0,4.2,4971.0
B09BF8JBWX,"lava a1 josh 21(blue silver) -dual sim,call blink notification,military grade certified with 4 day battery backup, keypad mobile",electronics,mobiles&accessories,14.28,11.99,16.0,3.8,2352.0
B09BL2KHQW,kent powp-sediment filter 10'' thread wcap,home&kitchen,kitchen&homeappliances,2.97,2.65,11.0,4.1,490.0
B09BN2NPBD,"digitek® (drl-14c) professional (31cm) dual temperature led ring light with tripod stand & mini tripod for youtube, photo-shoot, video shoot, live stream, makeup, vlogging & more",electronics,mobiles&accessories,39.96,19.58,51.0,4.1,14371.0
B09BNXQ6BR,"noise colorfit ultra se smart watch with 1.75""(4.3cm) hd display, aluminium alloy body, 60 sports modes, spo2, lightweight, stock market info, calls & sms reply (vintage brown)",electronics,wearabletechnology,74.3,31.95,57.0,4.1,38879.0
B09BVCVTBC,"redragon k617 fizz 60% wired rgb gaming keyboard, 61 keys compact mechanical keyboard w/white and grey color keycaps, linear red switch, pro driver/software supported",computers&accessories,accessories&peripherals,40.0,30.4,24.0,4.5,1271.0
B09BW2GP18,"croma 3a fast charge 1m type-c to all type-c phones sync and charge cable, made in india, 480mbps data transfer rate, tested durability with 8000+ bends (12 months warranty) - crcma0106stc10, black",computers&accessories,accessories&peripherals,11.43,1.49,87.0,3.9,295.0
B09BW334ML,dealfreez case compatible with fire tv stick 3rd gen 2021 full wrap silicone remote cover anti-lost with loop (d-black),electronics,"hometheater,tv&video",17.14,3.94,77.0,4.3,4145.0
B09C635BMM,cotbolt silicone case cover compatible for samsung bn59-01312a qled 8k 4k smart tv remote shockproof protective remote cover (black),electronics,"hometheater,tv&video",11.42,4.0,65.0,4.0,839.0
B09C6FML9B,"duracell micro usb 3a braided sync & fast charging cable, 3.9 feet (1.2m). supports qc 2.0/3.0 charging, high speed data transmission - black",computers&accessories,accessories&peripherals,6.85,3.63,47.0,4.1,491.0
B09C6H53KH,"duracell type-c to micro 1.2m braided sync & charge cable, usb c to micro fast charge compatible for fast data transmission (black)",computers&accessories,accessories&peripherals,7.99,4.24,47.0,4.2,387.0
B09C6HWG18,"duracell type c to type c 5a (100w) braided sync & fast charging cable, 3.9 feet (1.2m). usb c to c cable, supports pd & qc 3.0 charging, 5 gbps data transmission – black",computers&accessories,accessories&peripherals,22.85,11.2,51.0,4.2,462.0
B09C6HXFC1,"duracell usb lightning apple certified (mfi) braided sync & charge cable for iphone, ipad and ipod. fast charging lightning cable, 3.9 feet (1.2m) - black",computers&accessories,accessories&peripherals,20.57,11.11,46.0,4.5,815.0
B09CGLY5CX,"crompton insta comfort heater 2000 watts heat convector with adjustable thermostats, hybrid cyan, standard (‎acgrh- instacomfort)",home&kitchen,"heating,cooling&airquality",27.44,22.5,18.0,4.0,237.0
B09CKSYBLR,"instacuppa rechargeable mini electric chopper - stainless steel blades, one touch operation, for mincing garlic, ginger, onion, vegetable, meat, nuts, (white, 250 ml, pack of 1, 45 watts)",home&kitchen,kitchen&homeappliances,17.14,11.48,33.0,4.1,1646.0
